-181.415, -56.867, 15.216, 23.083
-181.411, -57.376, 15.267, 23.116
-181.408, -57.886, 15.318, 23.149
-181.404, -58.398, 15.370, 23.182
-181.401, -58.911, 15.421, 23.215
-181.397, -59.427, 15.473, 23.248
-181.393, -59.944, 15.525, 23.281
-181.390, -60.463, 15.577, 23.314
-181.386, -60.983, 15.629, 23.347
-181.382, -61.505, 15.682, 23.380
-181.378, -62.030, 15.734, 23.413
-181.375, -62.555, 15.787, 23.446
-181.371, -63.083, 15.840, 23.479
-181.367, -63.612, 15.893, 23.512
-181.363, -64.143, 15.946, 23.545
-181.359, -64.676, 15.999, 23.578
-181.355, -65.211, 16.052, 23.611
-181.351, -65.747, 16.106, 23.644
-181.348, -66.285, 16.159, 23.677
-181.344, -66.825, 16.213, 23.710
-181.340, -67.367, 16.267, 23.743
-181.336, -67.911, 16.322, 23.776
-181.332, -68.456, 16.376, 23.809
-181.328, -69.004, 16.431, 23.842
-181.324, -69.553, 16.486, 23.875
-181.319, -70.104, 16.541, 23.908
-181.315, -70.656, 16.597, 23.941
-181.311, -71.211, 16.653, 23.974
-181.307, -71.768, 16.708, 24.007
-181.303, -72.326, 16.765, 24.040
-181.299, -72.886, 16.821, 24.073
-181.294, -73.448, 16.877, 24.106
-181.290, -74.012, 16.934, 24.139
-181.286, -74.578, 16.990, 24.172
-181.282, -75.146, 17.047, 24.205
-181.277, -75.716, 17.104, 24.238
-181.273, -76.287, 17.161, 24.271
-181.269, -76.861, 17.219, 24.304
-181.264, -77.436, 17.276, 24.337
-181.260, -78.013, 17.333, 24.370
-181.255, -78.593, 17.391, 24.403
-181.251, -79.174, 17.449, 24.436
-181.246, -79.757, 17.507, 24.469
-181.242, -80.342, 17.566, 24.502
-181.237, -80.929, 17.624, 24.535
-181.233, -81.518, 17.683, 24.568
-181.228, -82.109, 17.742, 24.601
-181.224, -82.702, 17.801, 24.634
-181.219, -83.297, 17.861, 24.667
-181.214, -83.894, 17.921, 24.700
-181.210, -84.492, 17.981, 24.733
-181.205, -85.093, 18.041, 24.766
-181.200, -85.696, 18.102, 24.799
-181.195, -86.301, 18.163, 24.832
-181.190, -86.908, 18.224, 24.865
-181.186, -87.517, 18.284, 24.898
-181.181, -88.128, 18.341, 24.931
-181.176, -88.741, 18.389, 24.964
-181.171, -89.354, 18.424, 24.997
-181.166, -89.969, 18.440, 25.030
-181.161, -90.583, 18.432, 25.063
-181.156, -91.196, 18.398, 25.096
-181.151, -91.807, 18.341, 25.129
-181.146, -92.415, 18.263, 25.162
-181.141, -93.021, 18.167, 25.195
-181.136, -93.623, 18.059, 25.228
-181.131, -94.221, 17.944, 25.261
-181.126, -94.815, 17.825, 25.294
-181.121, -95.405, 17.709, 25.327
-181.116, -95.992, 17.599, 25.360
-181.111, -96.575, 17.502, 25.393
-181.106, -97.156, 17.417, 25.426
-181.102, -97.734, 17.345, 25.459
-181.097, -98.311, 17.284, 25.492
-181.092, -98.886, 17.235, 25.525
-181.087, -99.459, 17.196, 25.558
-181.082, -100.032, 17.167, 25.591
-181.077, -100.604, 17.148, 25.624
-181.072, -101.176, 17.138, 25.657
-181.067, -101.748, 17.136, 25.690
-181.062, -102.319, 17.141, 25.723
-181.057, -102.891, 17.153, 25.756
-181.052, -103.464, 17.171, 25.789
-181.047, -104.038, 17.195, 25.822
-181.042, -104.612, 17.224, 25.855
-181.036, -105.187, 17.257, 25.888
-181.031, -105.764, 17.294, 25.921
-181.026, -106.342, 17.335, 25.954
-181.021, -106.921, 17.378, 25.987
-181.016, -107.502, 17.418, 26.020
-181.011, -108.084, 17.449, 26.053
-181.005, -108.666, 17.468, 26.086
-181.000, -109.248, 17.470, 26.119
-180.995, -109.830, 17.452, 26.152
-180.990, -110.410, 17.413, 26.185
-180.984, -110.989, 17.357, 26.218
-180.979, -111.565, 17.283, 26.251
-180.974, -112.138, 17.197, 26.284
-180.969, -112.709, 17.102, 26.317
-180.964, -113.275, 17.002, 26.350
-180.958, -113.839, 16.902, 26.383
-180.953, -114.399, 16.805, 26.416
-180.948, -114.956, 16.716, 26.449
-180.943, -115.511, 16.639, 26.482
-180.938, -116.064, 16.574, 26.515
-180.932, -116.615, 16.522, 26.548
-180.927, -117.165, 16.480, 26.581
-180.922, -117.714, 16.450, 26.614
-180.917, -118.262, 16.430, 26.647
-180.911, -118.809, 16.419, 26.680
-180.906, -119.357, 16.417, 26.713
-180.901, -119.905, 16.422, 26.746
-180.896, -120.453, 16.435, 26.779
-180.890, -121.002, 16.455, 26.812
-180.885, -121.551, 16.480, 26.845
-180.880, -122.102, 16.510, 26.878
-180.874, -122.653, 16.543, 26.911
-180.869, -123.206, 16.575, 26.944
-180.864, -123.760, 16.601, 26.977
-180.858, -124.314, 16.618, 27.010
-180.853, -124.868, 16.621, 27.043
-180.847, -125.421, 16.608, 27.076
-180.842, -125.974, 16.578, 27.109
-180.836, -126.525, 16.532, 27.142
-180.831, -127.074, 16.472, 27.175
-180.825, -127.621, 16.400, 27.208
-180.820, -128.165, 16.319, 27.241
-180.814, -128.706, 16.233, 27.274
-180.809, -129.245, 16.146, 27.307
-180.804, -129.780, 16.061, 27.340
-180.798, -130.313, 15.982, 27.373
-180.793, -130.844, 15.912, 27.406
-180.787, -131.372, 15.855, 27.439
-180.782, -131.900, 15.810, 27.472
-180.777, -132.426, 15.776, 27.505
-180.771, -132.951, 15.753, 27.538
-180.766, -133.476, 15.741, 27.571
-180.760, -134.001, 15.737, 27.604
-180.755, -134.526, 15.743, 27.637
-180.749, -135.052, 15.756, 27.670
-180.744, -135.578, 15.775, 27.703
-180.738, -136.105, 15.800, 27.736
-180.732, -136.633, 15.827, 27.769
-180.727, -137.161, 15.852, 27.802
-180.721, -137.690, 15.871, 27.835
-180.715, -138.220, 15.880, 27.868
-180.710, -138.749, 15.877, 27.901
-180.704, -139.278, 15.860, 27.934
-180.698, -139.806, 15.829, 27.967
-180.693, -140.332, 15.784, 28.000
-180.687, -140.856, 15.727, 28.033
-180.681, -141.379, 15.661, 28.066
-180.676, -141.898, 15.587, 28.099
-180.670, -142.415, 15.511, 28.132
-180.664, -142.930, 15.434, 28.165
-180.658, -143.442, 15.360, 28.198
-180.653, -143.952, 15.293, 28.231
-180.647, -144.460, 15.234, 28.264
-180.641, -144.966, 15.187, 28.297
-180.636, -145.472, 15.153, 28.330
-180.630, -145.976, 15.129, 28.363
-180.624, -146.480, 15.117, 28.396
-180.619, -146.985, 15.114, 28.429
-180.613, -147.489, 15.120, 28.462
-180.607, -147.994, 15.134, 28.495
-180.601, -148.499, 15.154, 28.528
-180.595, -149.005, 15.175, 28.561
-180.589, -149.512, 15.196, 28.594
-180.583, -150.019, 15.211, 28.627
-180.577, -150.527, 15.219, 28.660
-180.572, -151.034, 15.216, 28.693
-180.566, -151.541, 15.202, 28.726
-180.560, -152.047, 15.175, 28.759
-180.554, -152.551, 15.135, 28.792
-180.548, -153.054, 15.085, 28.825
-180.542, -153.555, 15.027, 28.858
-180.535, -154.054, 14.962, 28.891
-180.529, -154.551, 14.894, 28.924
-180.523, -155.045, 14.826, 28.957
-180.517, -155.537, 14.759, 28.990
-180.511, -156.027, 14.698, 29.023
-180.505, -156.516, 14.645, 29.056
-180.499, -157.002, 14.602, 29.089
-180.493, -157.488, 14.569, 29.122
-180.487, -157.973, 14.548, 29.155
-180.481, -158.458, 14.539, 29.188
-180.475, -158.943, 14.539, 29.221
-180.469, -159.428, 14.548, 29.254
-180.463, -159.914, 14.562, 29.287
-180.456, -160.400, 14.579, 29.320
-180.450, -160.887, 14.595, 29.353
-180.444, -161.374, 14.608, 29.386
-180.437, -161.861, 14.615, 29.419
-180.431, -162.349, 14.613, 29.452
-180.425, -162.836, 14.600, 29.485
-180.418, -163.322, 14.577, 29.518
-180.412, -163.806, 14.543, 29.551
-180.405, -164.290, 14.500, 29.584
-180.399, -164.772, 14.449, 29.617
-180.392, -165.251, 14.392, 29.650
-180.386, -165.729, 14.331, 29.683
-180.379, -166.205, 14.269, 29.716
-180.373, -166.679, 14.209, 29.749
-180.366, -167.151, 14.154, 29.782
-180.359, -167.621, 14.104, 29.815
-180.353, -168.090, 14.063, 29.848
-180.346, -168.558, 14.031, 29.881
-180.339, -169.025, 14.009, 29.914
-180.333, -169.492, 13.998, 29.947
-180.326, -169.958, 13.995, 29.980
-180.319, -170.425, 13.999, 30.013
-180.312, -170.892, 14.009, 30.046
-180.305, -171.360, 14.021, 30.079
-180.298, -171.828, 14.032, 30.112
-180.291, -172.296, 14.040, 30.145
-180.284, -172.764, 14.043, 30.178
-180.277, -173.233, 14.039, 30.211
-180.269, -173.700, 14.026, 30.244
-180.262, -174.167, 14.004, 30.277
-180.254, -174.633, 13.973, 30.310
-180.247, -175.098, 13.934, 30.343
-180.239, -175.561, 13.888, 30.376
-180.232, -176.022, 13.838, 30.409
-180.224, -176.482, 13.784, 30.442
-180.215, -176.939, 13.730, 30.475
-180.207, -177.395, 13.677, 30.508
-180.198, -177.850, 13.628, 30.541
-180.189, -178.302, 13.584, 30.574
-180.179, -178.754, 13.547, 30.607
-180.169, -179.205, 13.518, 30.640
-180.158, -179.655, 13.497, 30.673
-180.146, -180.104, 13.484, 30.706
-180.133, -180.554, 13.479, 30.739
-180.120, -181.003, 13.479, 30.772
-180.105, -181.452, 13.484, 30.805
-180.089, -181.902, 13.489, 30.838
-180.071, -182.352, 13.495, 30.871
-180.053, -182.801, 13.499, 30.904
-180.033, -183.251, 13.497, 30.937
-180.012, -183.700, 13.490, 30.970
-179.989, -184.149, 13.476, 31.003
-179.964, -184.597, 13.455, 31.036
-179.938, -185.044, 13.426, 31.069
-179.910, -185.489, 13.391, 31.102
-179.880, -185.934, 13.351, 31.135
-179.849, -186.376, 13.307, 31.168
-179.815, -186.817, 13.260, 31.201
-179.780, -187.256, 13.213, 31.234
-179.743, -187.693, 13.167, 31.267
-179.703, -188.129, 13.124, 31.300
-179.661, -188.563, 13.085, 31.333
-179.617, -188.996, 13.053, 31.366
-179.571, -189.428, 13.026, 31.399
-179.523, -189.859, 13.006, 31.432
-179.472, -190.289, 12.991, 31.465
-179.419, -190.719, 12.983, 31.498
-179.363, -191.148, 12.979, 31.531
-179.304, -191.577, 12.978, 31.564
-179.244, -192.005, 12.980, 31.597
-179.180, -192.433, 12.980, 31.630
-179.115, -192.861, 12.980, 31.663
-179.046, -193.288, 12.975, 31.696
-178.975, -193.714, 12.966, 31.729
-178.901, -194.139, 12.951, 31.762
-178.824, -194.564, 12.932, 31.795
-178.746, -194.987, 12.907, 31.828
-178.664, -195.408, 12.876, 31.861
-178.581, -195.828, 12.842, 31.894
-178.495, -196.246, 12.803, 31.927
-178.407, -196.662, 12.764, 31.960
-178.316, -197.076, 12.726, 31.993
-178.223, -197.489, 12.697, 32.026
-178.128, -197.901, 12.681, 32.059
-178.030, -198.312, 12.677, 32.092
-177.930, -198.723, 12.683, 32.125
-177.827, -199.133, 12.699, 32.158
-177.722, -199.544, 12.724, 32.191
-177.614, -199.955, 12.756, 32.224
-177.503, -200.367, 12.795, 32.257
-177.390, -200.780, 12.839, 32.290
-177.273, -201.193, 12.890, 32.323
-177.155, -201.608, 12.946, 32.356
-177.034, -202.024, 13.005, 32.389
-176.910, -202.441, 13.068, 32.422
-176.783, -202.860, 13.135, 32.455
-176.654, -203.281, 13.205, 32.488
-176.521, -203.702, 13.277, 32.521
-176.386, -204.126, 13.352, 32.554
-176.248, -204.552, 13.429, 32.587
-176.108, -204.979, 13.508, 32.620
-175.965, -205.408, 13.590, 32.653
-175.818, -205.839, 13.672, 32.686
-175.670, -206.273, 13.757, 32.719
-175.518, -206.708, 13.842, 32.752
-175.364, -207.145, 13.929, 32.785
-175.206, -207.584, 14.016, 32.818
-175.046, -208.026, 14.105, 32.851
-174.883, -208.469, 14.193, 32.884
-174.717, -208.915, 14.280, 32.917
-174.548, -209.362, 14.362, 32.950
-174.377, -209.811, 14.438, 32.983
-174.203, -210.261, 14.504, 33.016
-174.026, -210.713, 14.561, 33.049
-173.847, -211.165, 14.607, 33.082
-173.665, -211.617, 14.643, 33.115
-173.482, -212.070, 14.668, 33.148
-173.296, -212.522, 14.684, 33.181
-173.109, -212.974, 14.694, 33.214
-172.919, -213.425, 14.701, 33.247
-172.728, -213.876, 14.707, 33.280
-172.535, -214.326, 14.716, 33.313
-172.340, -214.777, 14.730, 33.346
-172.144, -215.227, 14.752, 33.379
-171.945, -215.677, 14.779, 33.412
-171.744, -216.128, 14.813, 33.445
-171.541, -216.579, 14.852, 33.478
-171.336, -217.031, 14.895, 33.511
-171.129, -217.483, 14.943, 33.544
-170.920, -217.937, 14.995, 33.577
-170.708, -218.391, 15.050, 33.610
-170.494, -218.847, 15.109, 33.643
-170.278, -219.304, 15.170, 33.676
-170.060, -219.762, 15.235, 33.709
-169.840, -220.221, 15.301, 33.742
-169.617, -220.682, 15.370, 33.775
-169.391, -221.144, 15.441, 33.808
-169.164, -221.608, 15.513, 33.841
-168.934, -222.073, 15.587, 33.874
-168.701, -222.540, 15.663, 33.907
-168.467, -223.009, 15.740, 33.940
-168.230, -223.479, 15.818, 33.973
-167.990, -223.952, 15.897, 34.006
-167.748, -224.425, 15.974, 34.039
-167.504, -224.901, 16.048, 34.072
-167.258, -225.378, 16.117, 34.105
-167.009, -225.856, 16.181, 34.138
-166.759, -226.335, 16.239, 34.171
-166.506, -226.815, 16.290, 34.204
-166.252, -227.296, 16.334, 34.237
-165.996, -227.777, 16.372, 34.270
-165.738, -228.259, 16.405, 34.303
-165.479, -228.741, 16.434, 34.336
-165.219, -229.223, 16.460, 34.369
-164.957, -229.706, 16.487, 34.402
-164.693, -230.189, 16.515, 34.435
-164.428, -230.672, 16.547, 34.468
-164.162, -231.156, 16.583, 34.501
-163.894, -231.640, 16.624, 34.534
-163.624, -232.126, 16.668, 34.567
-163.353, -232.612, 16.716, 34.600
-163.080, -233.099, 16.767, 34.633
-162.806, -233.588, 16.820, 34.666
-162.530, -234.077, 16.877, 34.699
-162.252, -234.568, 16.936, 34.732
-161.972, -235.061, 16.997, 34.765
-161.691, -235.554, 17.060, 34.798
-161.408, -236.050, 17.125, 34.831
-161.123, -236.546, 17.192, 34.864
-160.836, -237.045, 17.260, 34.897
-160.548, -237.545, 17.330, 34.930
-160.258, -238.047, 17.401, 34.963
-159.967, -238.550, 17.473, 34.996
-159.673, -239.056, 17.546, 35.029
-159.378, -239.563, 17.621, 35.062
-159.082, -240.073, 17.696, 35.095
-158.784, -240.584, 17.772, 35.128
-158.484, -241.097, 17.848, 35.161
-158.182, -241.612, 17.923, 35.194
-157.879, -242.129, 17.996, 35.227
-157.575, -242.649, 18.066, 35.260
-157.270, -243.169, 18.132, 35.293
-156.963, -243.692, 18.194, 35.326
-156.655, -244.216, 18.252, 35.359
-156.347, -244.742, 18.305, 35.392
-156.037, -245.269, 18.354, 35.425
-155.727, -245.798, 18.399, 35.458
-155.417, -246.328, 18.442, 35.491
-155.106, -246.859, 18.484, 35.524
-154.795, -247.392, 18.526, 35.557
-154.483, -247.927, 18.568, 35.590
-154.172, -248.463, 18.613, 35.623
-153.860, -249.000, 18.661, 35.656
-153.549, -249.540, 18.711, 35.689
-153.237, -250.082, 18.762, 35.722
-152.926, -250.626, 18.816, 35.755
-152.614, -251.172, 18.872, 35.788
-152.303, -251.721, 18.930, 35.821
-151.993, -252.272, 18.989, 35.854
-151.683, -252.825, 19.049, 35.887
-151.374, -253.382, 19.110, 35.920
-151.065, -253.941, 19.172, 35.953
-150.757, -254.503, 19.230, 35.986
-150.451, -255.067, 19.280, 36.019
-150.146, -255.634, 19.315, 36.052
-149.843, -256.202, 19.331, 36.085
-149.542, -256.772, 19.325, 36.118
-149.245, -257.341, 19.293, 36.151
-148.951, -257.911, 19.239, 36.184
-148.660, -258.480, 19.163, 36.217
-148.374, -259.047, 19.071, 36.250
-148.092, -259.612, 18.966, 36.283
-147.815, -260.176, 18.854, 36.316
-147.542, -260.738, 18.739, 36.349
-147.274, -261.298, 18.627, 36.382
-147.011, -261.857, 18.522, 36.415
-146.752, -262.414, 18.428, 36.448
-146.498, -262.970, 18.347, 36.481
-146.248, -263.526, 18.276, 36.514
-146.003, -264.082, 18.216, 36.547
-145.761, -264.638, 18.166, 36.580
-145.524, -265.193, 18.126, 36.613
-145.291, -265.750, 18.095, 36.646
-145.061, -266.307, 18.072, 36.679
-144.836, -266.866, 18.057, 36.712
-144.614, -267.425, 18.050, 36.745
-144.395, -267.986, 18.049, 36.778
-144.180, -268.548, 18.055, 36.811
-143.968, -269.113, 18.066, 36.844
-143.760, -269.678, 18.084, 36.877
-143.555, -270.246, 18.105, 36.910
-143.353, -270.816, 18.132, 36.943
-143.154, -271.388, 18.162, 36.976
-142.959, -271.962, 18.196, 37.009
-142.766, -272.538, 18.234, 37.042
-142.576, -273.117, 18.275, 37.075
-142.389, -273.698, 18.320, 37.108
-142.205, -274.282, 18.367, 37.141
-142.024, -274.868, 18.416, 37.174
-141.846, -275.457, 18.468, 37.207
-141.670, -276.049, 18.522, 37.240
-141.497, -276.643, 18.579, 37.273
-141.326, -277.240, 18.637, 37.306
-141.158, -277.840, 18.696, 37.339
-140.993, -278.443, 18.757, 37.372
-140.831, -279.048, 18.820, 37.405
-140.671, -279.657, 18.884, 37.438
-140.513, -280.268, 18.949, 37.471
-140.359, -280.882, 19.015, 37.504
-140.207, -281.499, 19.083, 37.537
-140.057, -282.119, 19.151, 37.570
-139.910, -282.743, 19.220, 37.603
-139.766, -283.369, 19.290, 37.636
-139.624, -283.998, 19.359, 37.669
-139.485, -284.629, 19.421, 37.702
-139.349, -285.263, 19.468, 37.735
-139.216, -285.899, 19.495, 37.768
-139.086, -286.535, 19.495, 37.801
-138.959, -287.171, 19.464, 37.834
-138.836, -287.806, 19.403, 37.867
-138.716, -288.438, 19.314, 37.900
-138.600, -289.067, 19.202, 37.933
-138.488, -289.693, 19.072, 37.966
-138.380, -290.314, 18.929, 37.999
-138.275, -290.931, 18.778, 38.032
-138.174, -291.544, 18.626, 38.065
-138.077, -292.152, 18.478, 38.098
-137.984, -292.757, 18.339, 38.131
-137.894, -293.357, 18.214, 38.164
-137.807, -293.955, 18.102, 38.197
-137.724, -294.549, 18.003, 38.230
-137.644, -295.142, 17.916, 38.263
-137.568, -295.732, 17.842, 38.296
-137.494, -296.321, 17.778, 38.329
-137.424, -296.908, 17.725, 38.362
-137.356, -297.494, 17.682, 38.395
-137.291, -298.079, 17.650, 38.428
-137.230, -298.664, 17.626, 38.461
-137.170, -299.249, 17.611, 38.494
-137.114, -299.833, 17.603, 38.527
-137.060, -300.418, 17.603, 38.560
-137.008, -301.003, 17.610, 38.593
-136.960, -301.589, 17.623, 38.626
-136.913, -302.176, 17.641, 38.659
-136.870, -302.763, 17.665, 38.692
-136.829, -303.352, 17.693, 38.725
-136.790, -303.941, 17.725, 38.758
-136.755, -304.532, 17.761, 38.791
-136.721, -305.125, 17.801, 38.824
-136.691, -305.719, 17.844, 38.857
-136.663, -306.315, 17.890, 38.890
-136.637, -306.912, 17.939, 38.923
-136.615, -307.511, 17.989, 38.956
-136.595, -308.112, 18.037, 38.989
-136.578, -308.714, 18.077, 39.022
-136.564, -309.317, 18.102, 39.055
-136.553, -309.921, 18.109, 39.088
-136.545, -310.523, 18.093, 39.121
-136.540, -311.125, 18.054, 39.154
-136.537, -311.725, 17.993, 39.187
-136.538, -312.322, 17.911, 39.220
-136.542, -312.915, 17.813, 39.253
-136.549, -313.505, 17.702, 39.286
-136.558, -314.091, 17.584, 39.319
-136.570, -314.673, 17.463, 39.352
-136.586, -315.251, 17.344, 39.385
-136.604, -315.826, 17.232, 39.418
-136.626, -316.396, 17.131, 39.451
-136.650, -316.964, 17.044, 39.484
-136.677, -317.529, 16.969, 39.517
-136.707, -318.092, 16.906, 39.550
-136.741, -318.654, 16.854, 39.583
-136.777, -319.213, 16.813, 39.616
-136.817, -319.772, 16.782, 39.649
-136.859, -320.329, 16.761, 39.682
-136.905, -320.886, 16.749, 39.715
-136.953, -321.442, 16.744, 39.748
-137.005, -321.999, 16.748, 39.781
-137.060, -322.555, 16.757, 39.814
-137.118, -323.111, 16.774, 39.847
-137.179, -323.668, 16.796, 39.880
-137.244, -324.225, 16.822, 39.913
-137.311, -324.783, 16.853, 39.946
-137.383, -325.341, 16.889, 39.979
-137.458, -325.901, 16.928, 40.012
-137.536, -326.461, 16.964, 40.045
-137.618, -327.021, 16.996, 40.078
-137.703, -327.582, 17.016, 40.111
-137.792, -328.142, 17.022, 40.144
-137.885, -328.702, 17.010, 40.177
-137.981, -329.259, 16.980, 40.210
-138.081, -329.815, 16.931, 40.243
-138.184, -330.367, 16.865, 40.276
-138.289, -330.917, 16.786, 40.309
-138.398, -331.462, 16.696, 40.342
-138.511, -332.004, 16.599, 40.375
-138.627, -332.541, 16.499, 40.408
-138.746, -333.075, 16.400, 40.441
-138.868, -333.605, 16.308, 40.474
-138.994, -334.131, 16.224, 40.507
-139.123, -334.654, 16.153, 40.540
-139.255, -335.173, 16.094, 40.573
-139.391, -335.691, 16.048, 40.606
-139.530, -336.206, 16.011, 40.639
-139.674, -336.720, 15.985, 40.672
-139.821, -337.232, 15.969, 40.705
-139.972, -337.742, 15.961, 40.738
-140.126, -338.251, 15.962, 40.771
-140.285, -338.760, 15.970, 40.804
-140.447, -339.268, 15.986, 40.837
-140.612, -339.775, 16.007, 40.870
-140.781, -340.282, 16.034, 40.903
-140.954, -340.789, 16.065, 40.936
-141.130, -341.296, 16.096, 40.969
-141.310, -341.802, 16.122, 41.002
-141.493, -342.308, 16.139, 41.035
-141.679, -342.813, 16.146, 41.068
-141.869, -343.317, 16.137, 41.101
-142.060, -343.818, 16.113, 41.134
-142.254, -344.318, 16.072, 41.167
-142.450, -344.814, 16.017, 41.200
-142.648, -345.308, 15.949, 41.233
-142.847, -345.798, 15.871, 41.266
-143.047, -346.284, 15.787, 41.299
-143.249, -346.767, 15.700, 41.332
-143.452, -347.247, 15.614, 41.365
-143.656, -347.723, 15.532, 41.398
-143.861, -348.195, 15.459, 41.431
-144.068, -348.665, 15.396, 41.464
-144.275, -349.133, 15.346, 41.497
-144.485, -349.599, 15.309, 41.530
-144.695, -350.063, 15.283, 41.563
-144.908, -350.526, 15.267, 41.596
-145.122, -350.987, 15.261, 41.629
-145.337, -351.449, 15.264, 41.662
-145.555, -351.909, 15.275, 41.695
-145.774, -352.370, 15.293, 41.728
-145.995, -352.831, 15.318, 41.761
-146.217, -353.291, 15.349, 41.794
-146.442, -353.753, 15.385, 41.827
-146.668, -354.215, 15.426, 41.860
-146.896, -354.677, 15.472, 41.893
-147.126, -355.141, 15.521, 41.926
-147.358, -355.605, 15.574, 41.959
-147.592, -356.071, 15.630, 41.992
-147.827, -356.538, 15.689, 42.025
-148.065, -357.006, 15.751, 42.058
-148.304, -357.475, 15.816, 42.091
-148.545, -357.946, 15.882, 42.124
-148.788, -358.419, 15.951, 42.157
-149.033, -358.893, 16.022, 42.190
-149.280, -359.369, 16.094, 42.223
-149.529, -359.847, 16.167, 42.256
-149.779, -360.327, 16.242, 42.289
-150.031, -360.808, 16.319, 42.322
-150.285, -361.292, 16.396, 42.355
-150.541, -361.777, 16.475, 42.388
-150.799, -362.264, 16.554, 42.421
-151.059, -362.754, 16.635, 42.454
-151.320, -363.245, 16.716, 42.487
-151.583, -363.739, 16.798, 42.520
-151.848, -364.235, 16.880, 42.553
-152.114, -364.733, 16.963, 42.586
-152.383, -365.233, 17.047, 42.619
-152.652, -365.736, 17.131, 42.652
-152.924, -366.241, 17.215, 42.685
-153.197, -366.748, 17.300, 42.718
-153.472, -367.257, 17.385, 42.751
-153.749, -367.769, 17.470, 42.784
-154.027, -368.283, 17.556, 42.817
-154.307, -368.800, 17.641, 42.850
-154.588, -369.319, 17.727, 42.883
-154.871, -369.840, 17.813, 42.916
-155.156, -370.364, 17.899, 42.949
-155.442, -370.890, 17.986, 42.982
-155.729, -371.419, 18.072, 43.015
-156.018, -371.950, 18.158, 43.048
-156.309, -372.483, 18.245, 43.081
-156.600, -373.019, 18.331, 43.114
-156.894, -373.558, 18.417, 43.147
-157.188, -374.099, 18.504, 43.180
-157.484, -374.643, 18.590, 43.213
-157.781, -375.189, 18.676, 43.246
-158.080, -375.738, 18.762, 43.279
-158.379, -376.289, 18.846, 43.312
-158.680, -376.843, 18.927, 43.345
-158.982, -377.399, 19.002, 43.378
-159.285, -377.958, 19.072, 43.411
-159.588, -378.518, 19.134, 43.444
-159.892, -379.080, 19.187, 43.477
-160.197, -379.643, 19.233, 43.510
-160.502, -380.208, 19.272, 43.543
-160.807, -380.774, 19.303, 43.576
-161.112, -381.341, 19.330, 43.609
-161.417, -381.909, 19.355, 43.642
-161.722, -382.478, 19.379, 43.675
-162.027, -383.047, 19.404, 43.708
-162.332, -383.618, 19.434, 43.741
-162.637, -384.191, 19.467, 43.774
-162.942, -384.764, 19.503, 43.807
-163.247, -385.339, 19.542, 43.840
-163.552, -385.916, 19.584, 43.873
-163.858, -386.494, 19.629, 43.906
-164.163, -387.074, 19.675, 43.939
-164.468, -387.656, 19.724, 43.972
-164.774, -388.240, 19.775, 44.005
-165.080, -388.825, 19.828, 44.038
-165.385, -389.413, 19.883, 44.071
-165.691, -390.002, 19.939, 44.104
-165.997, -390.594, 19.996, 44.137
-166.303, -391.188, 20.055, 44.170
-166.609, -391.784, 20.116, 44.203
-166.915, -392.383, 20.177, 44.236
-167.221, -392.984, 20.240, 44.269
-167.527, -393.587, 20.303, 44.302
-167.833, -394.192, 20.368, 44.335
-168.139, -394.800, 20.433, 44.368
-168.445, -395.411, 20.499, 44.401
-168.751, -396.024, 20.566, 44.434
-169.057, -396.639, 20.633, 44.467
-169.362, -397.258, 20.701, 44.500
-169.668, -397.878, 20.770, 44.533
-169.973, -398.502, 20.839, 44.566
-170.278, -399.128, 20.909, 44.599
-170.583, -399.757, 20.979, 44.632
-170.887, -400.388, 21.049, 44.665
-171.192, -401.023, 21.120, 44.698
-171.495, -401.660, 21.191, 44.731
-171.799, -402.299, 21.262, 44.764
-172.102, -402.942, 21.334, 44.797
-172.405, -403.588, 21.405, 44.830
-172.707, -404.236, 21.474, 44.863
-173.008, -404.887, 21.534, 44.896
-173.309, -405.540, 21.577, 44.929
-173.608, -406.194, 21.597, 44.962
-173.905, -406.849, 21.589, 44.995
-174.201, -407.504, 21.548, 45.028
-174.493, -408.157, 21.477, 45.061
-174.782, -408.808, 21.379, 45.094
-175.068, -409.456, 21.259, 45.127
-175.351, -410.100, 21.122, 45.160
-175.630, -410.741, 20.973, 45.193
-175.905, -411.378, 20.819, 45.226
-176.176, -412.012, 20.665, 45.259
-176.443, -412.641, 20.516, 45.292
-176.707, -413.268, 20.378, 45.325
-176.966, -413.891, 20.252, 45.358
-177.223, -414.512, 20.138, 45.391
-177.476, -415.131, 20.036, 45.424
-177.725, -415.747, 19.944, 45.457
-177.971, -416.363, 19.863, 45.490
-178.214, -416.977, 19.793, 45.523
-178.454, -417.590, 19.732, 45.556
-178.691, -418.202, 19.680, 45.589
-178.925, -418.814, 19.638, 45.622
-179.157, -419.426, 19.604, 45.655
-179.385, -420.038, 19.578, 45.688
-179.611, -420.650, 19.559, 45.721
-179.834, -421.263, 19.548, 45.754
-180.055, -421.876, 19.543, 45.787
-180.273, -422.491, 19.544, 45.820
-180.488, -423.106, 19.550, 45.853
-180.701, -423.723, 19.562, 45.886
-180.912, -424.340, 19.579, 45.919
-181.121, -424.960, 19.600, 45.952
-181.327, -425.581, 19.625, 45.985
-181.531, -426.204, 19.653, 46.018
-181.732, -426.828, 19.685, 46.051
-181.932, -427.454, 19.721, 46.084
-182.129, -428.083, 19.759, 46.117
-182.325, -428.713, 19.800, 46.150
